LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID850318,850318,0,54.31071090698242,0.5230781006698101,1.5497132422881612,2.8952221690144353,0.0,0,0.1,1,,2.4050632911392404,2.0,1.0,4.0,190.0,1.0066316941849922,45.278481012658226,47.0,21.0,59.0,3577.0,8.594775856418293,0.2308910463473668,0.8963412522908767,0.2589861588955274,2.167419060585169
ID850296,850296,0,42.911006927490234,0.3417452552411052,1.6640809442103184,2.85210432459273,3.821742534637451,1,0.1,1,,0.6962025316455697,1.0,0.0,1.0,55.0,0.4628349204449168,39.78481012658228,41.0,19.0,55.0,3143.0,8.653842908146096,0.23272319760926413,0.5679545485883905,0.26003578052606174,1.8975293880405357
ID850309,850309,0,52.128055572509766,0.2985949310737668,1.585309049191451,2.6077597795070737,7.643485069274902,2,0.1,1,,0.1518987341772152,0.0,0.0,1.0,12.0,0.36121616494682235,42.63291139240506,43.0,22.0,61.0,3368.0,9.925591392559339,-0.19985182441192811,-0.21006547038594844,0.32036720426009213,2.0843560982642915
ID850324,850324,0,34.510841369628906,0.28006991190721453,1.6465185122242856,2.270440977920115,11.465227603912354,3,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,31.151898734177216,31.0,18.0,44.0,2461.0,6.8520792419769725,-1.0,-Infinity,0.3242287252527321,2.2262843106808106
ID850287,850287,0,62.30916213989258,0.271115862467927,1.7764250770430015,2.281793041077369,15.286970138549805,4,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,50.962025316455694,50.0,31.0,73.0,4026.0,10.953799291680845,NaN,NaN,0.33640072842949675,2.342243917175443
ID850305,850305,0,25.233182907104492,0.24775361458309814,1.69860885521299,2.2805063846309794,19.108712673187256,5,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,19.88607594936709,20.0,11.0,29.0,1571.0,4.6132121902321455,NaN,NaN,0.3474488744456211,2.223075802913687
ID850303,850303,0,28.49150848388672,0.2847417266706008,1.714874660567783,2.2667887382370377,22.930455207824707,6,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,23.430379746835442,23.0,14.0,34.0,1851.0,5.0476791933084355,NaN,NaN,0.3350710601369011,2.32996885340537
