LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID459815,459815,0,52.943084716796875,1.9755049845119852,1.124396722604689,2.570850326442734,26.7639102935791,7,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,48.12658227848101,47.0,28.0,69.0,3802.0,10.641437015702778,-1.0,-Infinity,0.3339382276822979,2.2643583462805577
ID459842,459842,0,44.59572219848633,1.7986903769581637,1.0974973875314087,2.6581193579615743,30.587326049804688,8,0.1,1,,0.5443037974683544,1.0,0.0,2.0,43.0,0.5499992623405402,35.9746835443038,36.0,18.0,54.0,2842.0,9.729646320744504,0.15281501340482573,0.26237089274313713,0.3660633816450922,1.9815971171276914
ID459794,459794,1,57.4351806640625,2.0649531471473557,0.6421384844300042,1.3904805061409022,0.0,0,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,50.164556962025316,50.0,30.0,69.0,3963.0,9.594911017274002,-1.0,-Infinity,0.3047056757824503,2.4420469962158124
ID459827,459827,1,92.06051635742188,2.0256245578546928,0.6272852456851196,1.4653425561820266,3.823415756225586,1,0.1,1,,0.5063291139240507,1.0,0.0,1.0,40.0,0.5031546054266273,73.11392405063292,73.0,39.0,103.0,5776.0,15.699899837808987,0.3438476972609771,0.5149647621373363,0.32546098646561905,2.286994890937496
ID459808,459808,1,116.95802307128906,2.1660752896071904,0.5582369576921531,1.6651565062361957,7.646831512451172,2,0.1,1,,0.25316455696202533,0.0,0.0,1.0,20.0,0.43760286498791867,99.12658227848101,99.0,57.0,143.0,7831.0,22.599845182478347,0.0348544735896515,0.038970142143345064,0.338855621236018,2.2202179649169853
ID459821,459821,1,77.5439453125,2.078797752419893,0.6178588199996659,1.7850025985734994,11.470247268676758,3,0.1,1,,2.1139240506329116,2.0,0.0,6.0,167.0,1.5357896304603482,65.17721518987342,65.0,34.0,93.0,5149.0,14.675777613321337,0.12077402757193591,0.296649168781675,0.3301548847836321,2.2046527155250892
ID459834,459834,1,27.12641143798828,2.0506780719148514,0.6573764057593497,1.598927621170546,15.293663024902344,4,0.1,1,,0.5063291139240507,0.0,0.0,2.0,40.0,0.5964299284292562,24.936708860759495,26.0,12.0,34.0,1970.0,5.246101781449796,-0.015451934910433474,-0.026647067057864286,0.27352506242373803,2.041841601060062
ID459804,459804,1,12.584815979003906,2.078110974434886,0.5877486190124027,1.5083001445371644,19.11707878112793,5,0.1,1,,0.7215189873417721,1.0,0.0,2.0,57.0,0.5977888500551369,11.772151898734178,12.0,6.0,16.0,930.0,2.363989278732944,0.1949337603726889,0.39379770333446035,0.2747754007946405,2.1467650983730464
ID459792,459792,2,16.15949821472168,2.4939678903864495,1.8639300916487382,0.3812122303705715,0.0,0,0.1,1,,323.39240506329116,332.0,113.0,502.0,25548.0,102.13457910653824,19.417721518987342,19.0,12.0,26.0,1534.0,3.8849070045851266,0.29546772644729463,1.4443433982276792,0.26966463922823225,2.1231594642569163
ID459826,459826,2,19.00005340576172,2.5845331149667543,1.7697360116122376,0.20864652992969016,3.823415756225586,1,0.1,1,,215.49367088607596,198.0,49.0,453.0,17024.0,110.15127982283384,20.632911392405063,20.0,12.0,27.0,1630.0,3.41631536101312,0.20048727485134063,0.6534377479333543,0.24026420079260238,2.339954500320345
ID459807,459807,2,32.05250549316406,2.527857935046578,1.772310671014716,0.27796160021845,7.646831512451172,2,0.1,1,,141.46835443037975,116.0,24.0,363.0,11176.0,88.3596722381122,30.240506329113924,30.0,18.0,42.0,2389.0,5.868680867533985,0.15828958707921656,0.4375930294128495,0.2839024040700799,2.2788493639912186
ID459819,459819,2,35.81117248535156,2.396166028308338,1.6943551345496748,0.29083129590075946,11.470247268676758,3,0.1,1,,42.721518987341774,31.0,4.0,172.0,3375.0,37.68354626626265,35.25316455696203,36.0,19.0,47.0,2785.0,6.8956849280125905,-0.08028923578848166,-0.19793881699747864,0.2800494349831663,2.2369622365605975
ID459832,459832,2,54.07387161254883,2.3489461967953957,1.6326779210652604,0.4927748111813102,15.293663024902344,4,0.1,1,,8.20253164556962,6.0,2.0,36.0,648.0,6.511094568731134,51.392405063291136,50.0,30.0,69.0,4060.0,9.602907841550252,-0.25740115871904257,-0.8733335360581951,0.2855570967307833,2.3775396295476936
ID459803,459803,2,48.98508834838867,2.315876071748751,1.5543094703166478,0.31200165924088596,19.11707878112793,5,0.1,1,,4.822784810126582,3.0,1.0,26.0,381.0,4.695222595610395,45.45569620253165,45.0,28.0,63.0,3591.0,9.118588324665666,-0.3512194199004787,-1.112121848961887,0.3066127079294682,2.33955884625284
ID459797,459797,2,36.65299606323242,2.3451606752723286,1.5502583987171488,0.42957921269258426,22.940494537353516,6,0.1,1,,2.848101265822785,2.0,1.0,15.0,225.0,2.5972796794345245,35.10126582278481,35.0,19.0,48.0,2773.0,6.697865976082274,-0.38993161208688576,-1.401769571407408,0.2894042763149397,2.3525136863901346
ID459812,459812,2,49.04270935058594,2.4583517642992616,1.3620803362305984,0.33491010199459276,26.7639102935791,7,0.1,1,,2.0,2.0,1.0,3.0,158.0,0.6201736729460423,46.50632911392405,49.0,19.0,64.0,3674.0,10.562237303935861,-0.08803039898670044,-0.6225854594519434,0.27622066390221667,1.9059720525709465
ID459839,459839,2,55.96065902709961,2.6021914555063157,1.4420068910556871,0.288981349163505,30.587326049804688,8,0.1,1,,2.189873417721519,2.0,1.0,3.0,173.0,0.48240714177774113,46.56962025316456,46.0,25.0,69.0,3679.0,10.632176061496606,-0.028135386920088025,-0.2628345187384582,0.33055723689663224,2.176324447956132
