LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID474092,474092,1,94.22600555419922,3.2015466028783655,1.1118881854880378,1.448147237437417,26.7639102935791,7,0.1,1,,0.20253164556962025,0.0,0.0,1.0,16.0,0.4044542646466312,75.81012658227849,76.0,37.0,106.0,5989.0,16.31663925722568,-0.12108033875028616,-0.13796785605034143,0.32074523934081584,2.256668000861981
ID474099,474099,1,85.77105712890625,3.163819559261707,1.2839426542942325,1.3640836457756675,30.587326049804688,8,0.1,1,,1.1139240506329113,1.0,0.0,2.0,88.0,0.6977498959044456,67.75949367088607,67.0,37.0,99.0,5353.0,15.326544084903743,0.14901256732495513,0.4140796757244927,0.34791049322592926,2.282245620510359
ID474105,474105,1,67.23446655273438,3.171896796546027,1.2990489249428867,1.348606970695899,34.41074180603027,9,0.1,1,,0.9113924050632911,1.0,0.0,2.0,72.0,0.5356489813521808,59.962025316455694,61.0,25.0,86.0,4737.0,15.554241764584532,0.2544464609800363,0.6902388528086001,0.3198075222651541,1.8682522734629818
ID474120,474120,1,60.52920150756836,3.197407627971753,1.1896573284004435,1.241480904243604,38.23415756225586,10,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,53.49367088607595,53.0,30.0,76.0,4226.0,11.603352099353764,NaN,NaN,0.3148019794279156,2.207628699789677
ID474110,474110,1,78.98973083496094,3.174462277138756,1.057524935324735,1.4473485920340352,42.057573318481445,11,0.1,1,,1.1898734177215189,1.0,0.0,2.0,94.0,0.6420310194416999,70.88607594936708,71.0,35.0,98.0,5600.0,15.70643126627952,0.28373892756207203,0.8192509596966482,0.2974880798109632,2.0695675448310364
ID474130,474130,1,36.57821273803711,3.3183344219625086,0.8743642566689238,1.3634365700688813,45.88098907470703,12,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,34.075949367088604,34.0,20.0,47.0,2692.0,6.931481789074773,NaN,NaN,0.29721568191766035,2.2527417269694348
ID474061,474061,4,37.80386734008789,3.7095808681157716,2.489980420090449,1.5886709565840749,0.0,0,0.1,1,,0.02531645569620253,0.0,0.0,1.0,2.0,0.1580882214188629,41.53164556962025,42.0,23.0,53.0,3281.0,7.455570010432528,-0.7832957110609481,-1.157688257825472,0.20861365927032546,1.92301877725162
ID474053,474053,4,111.28988647460938,3.5932678145074233,2.4357135322875134,1.8086311047157984,3.823415756225586,1,0.1,1,,1.759493670886076,1.0,1.0,4.0,139.0,0.9366496468033627,116.43037974683544,119.0,62.0,148.0,9198.0,20.53182866467285,0.11182704912569161,0.3778767402928677,0.23690429519880038,2.172228539390577
ID474070,474070,4,81.72582244873047,3.5444012839048264,2.194186442453793,1.8109567209904962,7.646831512451172,2,0.1,1,,1.5443037974683544,1.0,1.0,3.0,122.0,0.6159726174905953,79.54430379746836,82.0,44.0,102.0,6284.0,13.14202250792592,0.15949681217577252,0.6897374022156054,0.2382055914760067,2.3288207648496586
ID474075,474075,4,53.34817123413086,3.4891269387617863,2.1617528861597943,1.7254150378387358,11.470247268676758,3,0.1,1,,0.5949367088607594,1.0,0.0,2.0,47.0,0.5193434549005156,53.177215189873415,55.0,25.0,70.0,4201.0,10.715145635574029,0.1925991189427312,0.370003567523136,0.2539004058038784,2.0098232217870415
ID474048,474048,4,49.32987976074219,3.4803136468494116,2.038348832144491,1.6929441843802215,15.293663024902344,4,0.1,1,,0.3291139240506329,0.0,0.0,1.0,26.0,0.4728939542678912,51.77215189873418,52.0,28.0,66.0,4090.0,9.30666891726601,0.29147982062780264,0.31414732024871694,0.2192849743249589,2.0009470697067355
ID474079,474079,4,57.67442321777344,3.3374753414149985,1.9001501127310545,1.7076806522097334,19.11707878112793,5,0.1,1,,0.7215189873417721,1.0,0.0,2.0,57.0,0.639244523271255,54.22784810126582,56.0,27.0,76.0,4284.0,12.024493557317259,0.18134715025906734,0.3465324758797713,0.3007301763345274,2.0853327588361608
ID474087,474087,4,62.91657257080078,3.286964445745914,1.5174483238219516,1.4548461973951845,22.940494537353516,6,0.1,1,,0.6075949367088608,1.0,0.0,2.0,48.0,0.6287497059995709,62.721518987341774,63.0,36.0,82.0,4955.0,10.797597915278171,0.07292539815590947,0.13136377786062475,0.23256108823024393,2.192037654604055
ID474088,474088,10,18.90213966369629,3.49730672790184,2.438730238268845,2.1234742702722147,22.940494537353516,6,0.1,1,,1.3164556962025316,1.0,0.0,6.0,104.0,1.3825311588037683,18.468354430379748,18.0,11.0,25.0,1459.0,3.640355868198546,-0.1351151562752663,-0.2975137876322019,0.294812393457899,2.310219495438551
ID474093,474093,10,22.724353790283203,3.5410060381008215,2.3369260620823256,1.840576722416932,26.7639102935791,7,0.1,1,,7.772151898734177,6.0,1.0,22.0,614.0,5.293802295690852,21.21518987341772,21.0,12.0,27.0,1676.0,3.4776608926113983,0.046563654829064556,0.1306426467307968,0.2491291849585269,2.4333632165284125
ID474100,474100,10,30.043710708618164,3.5405465661364435,2.296712059477094,1.9195426204069534,30.587326049804688,8,0.1,1,,5.430379746835443,4.0,1.0,19.0,429.0,4.298728328070862,31.670886075949365,32.0,20.0,39.0,2502.0,4.46559933378845,0.005383658935116174,0.013529006760778532,0.20679606577408344,2.4306299329533396
ID474106,474106,10,89.35792541503906,3.4265661152780362,2.0307995835579766,1.8278634770621889,34.41074180603027,9,0.1,1,,0.24050632911392406,0.0,0.0,1.0,19.0,0.43012192288835077,91.75949367088607,95.0,45.0,120.0,7249.0,17.484949711309177,-0.08175594039468381,-0.09956945214932958,0.271434978201139,2.240723522927251
ID474122,474122,10,94.24939727783203,3.3278569228020287,1.8974230853228116,1.8967483420798161,38.23415756225586,10,0.1,1,,0.4177215189873418,0.0,0.0,1.0,33.0,0.4963351570468691,92.24050632911393,93.0,50.0,123.0,7287.0,17.040837217510095,-0.16311507167764436,-0.3280727432992166,0.27984466152042903,2.367121288494419
ID474112,474112,10,51.85541915893555,3.238126123338181,1.9014939074728083,1.6511802704392224,42.057573318481445,11,0.1,1,,4.253164556962025,3.0,0.0,20.0,336.0,4.259133035743728,46.88607594936709,47.0,24.0,65.0,3704.0,10.2856476327418,-0.013485464488005042,-0.027301304398470103,0.2929142493124267,2.065442064637149
ID474121,474121,11,25.049636840820312,3.0925549607316287,1.5184329663874567,1.714984388268761,38.23415756225586,10,0.1,1,,0.22784810126582278,0.0,0.0,1.0,18.0,0.4221242704558541,21.974683544303797,22.0,12.0,29.0,1736.0,3.714057438298734,-0.12750774202235093,-0.15776478122592655,0.2402534644977049,2.2922565347003423
ID474111,474111,11,30.959157943725586,3.291737153202185,1.5588610792390918,1.5979205680140869,42.057573318481445,11,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,29.265822784810126,29.0,17.0,39.0,2312.0,5.014616739603859,-1.0,-Infinity,0.2484756303352938,2.323040168980832
ID474131,474131,11,29.08420753479004,3.2763623198856164,1.1705761161493258,1.699277679422489,45.88098907470703,12,0.1,1,,0.06329113924050633,0.0,0.0,1.0,5.0,0.24504171031127586,26.658227848101266,27.0,13.0,36.0,2106.0,5.372976246205773,-0.4749124854142357,-0.4672128609934993,0.25099208477230317,1.9909108558862743
