LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID533951,533951,4,34.51084137,0.280069912,1.646518512,2.270440978,11.4652276,3,0.1,1,,0,0,0,0,0,0,31.15189873,31,18,44,2461,6.852079242,-1,#NAME?,0.324228725,2.226284311
ID533940,533940,4,62.30916214,0.271115862,1.776425077,2.281793041,15.28697014,4,0.1,1,,0,0,0,0,0,0,50.96202532,50,31,73,4026,10.95379929,NaN,NaN,0.336400728,2.342243917
ID533876,533876,4,25.23318291,0.247753615,1.698608855,2.280506385,19.10871267,5,0.1,1,,0,0,0,0,0,0,19.88607595,20,11,29,1571,4.61321219,NaN,NaN,0.347448874,2.223075803
ID533916,533916,4,28.49150848,0.284741727,1.714874661,2.266788738,22.93045521,6,0.1,1,,0,0,0,0,0,0,23.43037975,23,14,34,1851,5.047679193,NaN,NaN,0.33507106,2.329968853
ID533903,533903,4,13.7079525,0.246305187,1.6533283,2.271180188,26.75219774,7,0.1,1,,0,0,0,0,0,0,9.202531646,9,4,14,727,2.371733904,-1,#NAME?,0.361681759,2.06121047
