LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID221720,221720,5,19.88211441040039,7.28056678122624,3.0922156410567303,3.970895828758782,61.14781188964844,16,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,8.822784810126583,9.0,3.0,16.0,697.0,3.8655596127554825,-1.0,-Infinity,0.21969240341428325,0.8222199847065677
ID221725,221725,5,24.752222061157227,7.165882906216781,3.1359394572071717,3.9698261645944726,64.96955013275146,17,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,10.430379746835444,11.0,4.0,19.0,824.0,4.553622238940025,-1.0,-Infinity,0.2664339918670552,0.9637850594278468
ID221731,221731,5,38.027870178222656,7.20207059078021,3.175778069693735,3.9691847508064257,68.79128837585449,18,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,13.329113924050633,13.0,4.0,24.0,1053.0,5.924139056755673,NaN,NaN,0.32326606695918986,1.099306953296008
ID221735,221735,5,30.56285285949707,7.199684115424584,3.0676914926591703,4.000000000000001,72.61302661895752,19,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,10.341772151898734,10.0,3.0,18.0,817.0,4.643401924731387,NaN,NaN,0.3127690580707937,1.0612657148551523
