LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID265448,265448,7,30.656795501708984,1.9076036280368585,5.7169598932108325,1.4427838877298393,3.821739435195923,1,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,28.075949367088608,28.0,14.0,40.0,2218.0,6.783789410545864,-1.0,-Infinity,0.3126978960139674,1.9717518569038688
ID265397,265397,7,21.613725662231445,1.8549663300916548,5.792955538836645,1.5244626679430382,7.643478870391846,2,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,19.78481012658228,20.0,11.0,28.0,1563.0,4.021324204900891,-1.0,-Infinity,0.2874528942978934,2.196990264006834
ID265472,265472,7,69.32489776611328,1.9765623778026602,5.366798746433994,0.9940662018105817,11.465218305587769,3,0.1,1,,0.11392405063291139,0.0,0.0,1.0,9.0,0.3197491714129678,59.924050632911396,61.0,33.0,81.0,4734.0,11.568937357732864,-0.5518052289389958,-0.8773139038075274,0.29117062909566005,2.3361547888945915
ID265497,265497,7,28.96644401550293,2.2213493463216936,5.470154052165854,0.7727517635129241,15.286957740783691,4,0.1,1,,9.50632911392405,6.0,1.0,50.0,751.0,9.510956458847357,24.40506329113924,24.0,14.0,36.0,1928.0,5.664823955310597,-0.19135966788200007,-0.47305720103956533,0.3271813267606549,2.124133276487189
ID265515,265515,7,21.946510314941406,1.988807461508472,5.501426528222801,1.152858837422326,19.108697175979614,5,0.1,1,,0.45569620253164556,0.0,0.0,1.0,36.0,0.5012156594651515,17.21518987341772,17.0,8.0,27.0,1360.0,4.861335909239377,0.02836738742313029,0.05015934059785288,0.33588176791509944,1.7807567100292958
ID265366,265366,7,21.81888198852539,1.769501933201439,5.511808425389139,1.1418269608510805,22.930436611175537,6,0.1,1,,0.8481012658227848,1.0,0.0,1.0,67.0,0.361216164946823,18.17721518987342,18.0,11.0,23.0,1436.0,2.7954151733796504,0.10960322024151808,0.4638377972145701,0.23191306834429512,2.448252381869219
ID265537,265537,7,29.80971336364746,1.71640889177829,5.633734268760022,0.9111767188147205,26.75217604637146,7,0.1,1,,6.215189873417722,4.0,1.0,28.0,491.0,5.876225210106922,27.151898734177216,27.0,19.0,35.0,2145.0,4.085900106698823,-0.21374653600992827,-0.5750723381422672,0.2407031615275977,2.578436034262821
