LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID1122171,1122171,0,91.22482299804688,4.908782655518699,1.7433959267186383,2.923607199932722,0.0,0,0.1,1,,1.1772151898734178,1.0,0.0,3.0,93.0,0.902411209793618,79.17721518987342,77.0,45.0,114.0,6255.0,17.688008029250867,0.15037710241036303,0.3410537702644016,0.33426637569333806,2.2428562655960116
ID1122190,1122190,0,40.94773483276367,5.091141798503462,1.6024878795850628,2.7899431784380435,3.8225760459899902,1,0.1,1,,0.6962025316455697,1.0,0.0,2.0,55.0,0.48975217122977416,37.48101265822785,38.0,19.0,50.0,2961.0,7.9257140089155245,-0.012542702540957015,-0.036112871534410076,0.27624114918693443,2.0471918472481474
ID1122167,1122167,0,70.6207046508789,5.040736246212891,1.5086665336583849,2.825079237764252,7.6451520919799805,2,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,59.91139240506329,59.0,34.0,85.0,4733.0,12.542430420650721,NaN,NaN,0.3195493700334325,2.313502805073835
ID1122179,1122179,0,131.90167236328125,5.060315648081735,1.4270129629633157,2.524381699782536,11.46772813796997,3,0.1,1,,1.8860759493670887,2.0,1.0,3.0,149.0,0.7335781952298714,108.15189873417721,109.0,51.0,155.0,8544.0,25.27747989690293,0.23453664599132326,0.9768985904741663,0.3351242986814527,2.1479026240861963
ID1122184,1122184,0,101.61251068115234,4.848912940155892,1.4296096175672657,3.114897227410741,15.290304183959961,4,0.1,1,,3.4050632911392404,3.0,1.0,6.0,269.0,1.4368679198241563,91.12658227848101,92.0,47.0,129.0,7199.0,19.436528581452777,0.26515468227424743,0.9933310457207045,0.3208460704977203,2.277722924512914
ID1122170,1122170,1,377.58587646484375,4.720270920169001,2.6708959644765202,2.4993548836262685,0.0,0,0.1,1,,10.227848101265822,10.0,4.0,17.0,808.0,3.6160233402376964,311.0759493670886,312.0,167.0,442.0,24575.0,70.70809842855355,0.2190067492105665,1.0163292594362696,0.323474468289607,2.1505607399674256
ID1122189,1122189,1,340.2428283691406,4.800685034469409,2.58867188186023,2.517840549535735,3.8225760459899902,1,0.1,1,,9.139240506329115,10.0,5.0,12.0,722.0,1.8026631098374901,285.36708860759495,281.0,145.0,405.0,22544.0,60.640423433841875,0.21471283061457688,1.792296716654421,0.32395194723141607,2.302926233575621
ID1122166,1122166,1,154.8579559326172,4.834475573469984,2.4499566318885035,2.5757367128662554,7.6451520919799805,2,0.1,1,,4.974683544303797,5.0,2.0,9.0,393.0,1.6484233612937766,147.2405063291139,151.0,69.0,207.0,11632.0,35.74346459534673,0.28476273933791313,1.3377868523584595,0.31016995208790027,1.9504406502941474
ID1122178,1122178,1,194.55767822265625,4.804945941448948,2.3591447638666496,2.3567672943074034,11.46772813796997,3,0.1,1,,9.037974683544304,9.0,4.0,15.0,714.0,2.738346113121622,165.15189873417722,171.0,74.0,236.0,13047.0,42.83991926049844,0.3549422657751093,1.729217823516313,0.3258899309125338,1.8950836852386255
ID1122183,1122183,1,164.56304931640625,4.671803358879017,2.2730465053831854,2.6818647670481957,15.290304183959961,4,0.1,1,,6.012658227848101,6.0,2.0,9.0,475.0,1.7722481079276764,150.0759493670886,148.0,84.0,215.0,11856.0,33.51187013271977,0.29244373901706255,1.5353333142294294,0.3302256421300453,2.2234527701111153
