LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID30901,30901,1,32.3571167,4.184465324,0.532498693,3.088219893,3.822578192,1,0.1,1,,0.316455696,0,0,1,25,0.46806486,33.73417722,34,19,46,2665,6.221774956,-0.116607774,-0.178488733,0.178297658,1.640878573
ID30920,30920,1,10.04511166,4.165817636,0.633229078,3.210263731,7.645156384,2,0.1,1,,0.012658228,0,0,1,1,0.11250879,10.36708861,10,7,13,819,1.341423041,-0.804241436,-0.924447225,0.171026972,2.257453187
ID30912,30912,1,16.10129356,4.351113444,0.78257436,3.1,11.46773458,3,0.1,1,,0.215189873,0,0,1,17,0.413579933,14.97468354,15,8,20,1183,2.764123098,0.009567799,0.009862089,0.20657001,1.855004694
ID30931,30931,3,41.18083191,4.02917002,1.707424947,3.787365339,0,0,0.1,1,,4.050632911,4,1,8,320,1.967027786,40.7721519,41,23,55,3221,8.089165541,0.070562324,0.271458415,0.287373677,2.25025775
ID30904,30904,3,76.10220337,4.058212454,1.891475323,3.826696084,3.822578192,1,0.1,1,,1.518987342,1,1,3,120,0.551472609,65.35443038,65,30,95,5163,16.20227744,0.270476134,1.172796453,0.332910228,2.014907915
ID30922,30922,3,115.2825775,4.638887153,2.159135527,3.96925563,7.645156384,2,0.1,1,,0.518987342,1,0,1,41,0.502831967,40.94936709,46,16,69,3235,16.07187281,-0.180250479,-0.453898907,0.301140369,1.179384809
ID30915,30915,3,24.21374893,4.428499273,1.330380349,3.790987127,11.46773458,3,0.1,1,,0,0,0,0,0,0,25.82278481,26,15,33,2040,4.494325464,-1,#NAME?,0.245621921,2.265945358
ID30943,30943,3,61.02293396,4.615771706,1.274968433,3.805798891,15.29031277,4,0.1,1,,0.848101266,1,0,2,67,0.426332229,59.43037975,60,30,84,4695,13.45046329,0.015493432,0.060701589,0.315076423,2.117220899
ID30926,30926,3,13.07086563,4.820183247,1.662966944,3.310203515,19.11289096,5,0.1,1,,0,0,0,0,0,0,11.36708861,11,6,16,898,2.502189888,NaN,NaN,0.317466786,2.189362104
ID30913,30913,9,22.43450165,4.158344972,1.521237589,3.092603155,11.46773458,3,0.1,1,,0.506329114,0,0,2,40,0.617551362,20.89873418,21,11,28,1651,4.134268722,0.003519286,0.005750673,0.27956392,2.208871296
ID30942,30942,9,25.38736343,5.012206017,1.563795272,2.743122118,15.29031277,4,0.1,1,,0,0,0,0,0,0,23.91139241,24,12,33,1889,5.013289706,NaN,NaN,0.283249298,2.105570886
ID30925,30925,9,48.51750183,5.167020787,1.288108649,3.334369361,19.11289096,5,0.1,1,,0,0,0,0,0,0,41.17721519,41,23,58,3253,8.546643506,NaN,NaN,0.310113136,2.280881593
