LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID1192620,1192620,3,58.65431213378906,6.972360326152524,6.5473841608168755,0.8382917253579144,3.82174015045166,1,0.1,1,,0.34177215189873417,0.0,0.0,1.0,27.0,0.4773343705054378,51.87341772151899,52.0,28.0,73.0,4098.0,11.387540524409415,0.08385370205173956,0.11078871809262027,0.31982093205509454,2.20768341805655
ID1192628,1192628,3,15.74044418334961,7.651048202016671,6.634848339488758,1.9486805904821716,7.64348030090332,2,0.1,1,,1.0759493670886076,1.0,0.0,3.0,85.0,0.729807700325724,14.582278481012658,15.0,9.0,19.0,1152.0,2.4786658680743225,0.3630593108977928,0.7853734470806691,0.2615306462333095,2.439282941592615
ID1192650,1192650,3,10.56264877319336,7.658622269059432,6.79264442602889,1.957371517906173,11.46522045135498,3,0.1,1,,0.27848101265822783,0.0,0.0,1.0,22.0,0.4511156785172621,7.670886075949367,8.0,5.0,11.0,606.0,1.4563875134795063,0.2669972804351303,0.2601769504728608,0.31328332871814013,2.5129128964409753
ID1192633,1192633,3,12.712742805480957,7.534470598291814,6.823434605097029,1.721334337969823,15.28696060180664,4,0.1,1,,0.0379746835443038,0.0,0.0,1.0,3.0,0.192356371638255,11.645569620253164,12.0,6.0,16.0,920.0,2.386059806908066,-0.5417904115400932,-0.46685791309454244,0.2900888688935501,2.1949308528466487
ID1192640,1192640,3,67.98444366455078,6.724168977871662,6.336234327375339,0.806384131198717,19.1087007522583,5,0.1,1,,0.4810126582278481,0.0,0.0,2.0,38.0,0.5742500012540522,56.18987341772152,58.0,27.0,77.0,4439.0,12.296628628400436,0.13862416247034837,0.20395954563897833,0.2984225130103067,2.100475104774328
ID1192651,1192651,3,99.16836547851562,6.741840715893561,5.889851953242945,0.8655568522156603,22.93044090270996,6,0.1,1,,2.6962025316455698,3.0,0.0,5.0,213.0,1.37145281736191,83.49367088607595,82.0,52.0,114.0,6596.0,16.447954761580952,0.18468621574019714,0.612960916662857,0.29671708690815746,2.323105705640322
ID1192636,1192636,4,33.05557632446289,6.006861251995748,4.96126762395459,0.7385066916758172,0.0,0,0.1,1,,0.189873417721519,0.0,0.0,1.0,15.0,0.3947069463729926,27.10126582278481,27.0,14.0,37.0,2141.0,5.732487124587419,0.33564185011130354,0.2417717097557627,0.2968443722816257,2.1642999118350943
ID1192621,1192621,4,36.14653015136719,5.386141446814973,5.428132940068191,0.8537560316354892,3.82174015045166,1,0.1,1,,0.3670886075949367,0.0,0.0,2.0,29.0,0.510836799416193,35.265822784810126,37.0,17.0,47.0,2786.0,7.358422456282,-0.412856419773916,-1.010586407103764,0.2707325818438901,2.042140687790018
ID1192624,1192624,4,33.01945495605469,5.323559680035283,5.499888983693849,0.9125668336133097,7.64348030090332,2,0.1,1,,1.1265822784810127,1.0,0.0,6.0,89.0,1.3044999887725426,27.696202531645568,28.0,15.0,40.0,2188.0,5.951415324837567,-0.3052754829896572,-0.7589761569237459,0.33353987896764425,2.3279396763251494
ID1192648,1192648,4,10.54847526550293,5.349899588387302,5.428222229986224,1.0395730103107914,11.46522045135498,3,0.1,1,,15.873417721518987,14.0,3.0,35.0,1254.0,8.989120330892874,6.936708860759493,7.0,3.0,11.0,548.0,2.0465215777013954,0.21127074224676984,0.6160009440943667,0.41476655419578534,1.9874036319144526
ID1192632,1192632,4,19.32588005065918,5.492900231541986,5.778527210651131,1.5551150459983196,15.28696060180664,4,0.1,1,,0.2911392405063291,0.0,0.0,2.0,23.0,0.510201034640399,16.367088607594937,18.0,8.0,23.0,1293.0,3.7182061265804456,-0.17083917484478267,-0.23514627070354888,0.24160944037151194,1.713155798393282
ID1192642,1192642,4,18.862632751464844,5.369363308790436,5.518999777368632,1.2348220187910588,19.1087007522583,5,0.1,1,,17.329113924050635,15.0,2.0,43.0,1369.0,11.176579816039022,14.0,14.0,5.0,21.0,1106.0,4.178700570935714,0.1814766780377764,0.47631372531831895,0.37442050722661585,1.8253946767163867
ID1192653,1192653,4,16.540189743041992,5.266109031172824,5.481099068415105,1.00102479330048,22.93044090270996,6,0.1,1,,15.063291139240507,12.0,3.0,39.0,1190.0,8.647427025291453,13.012658227848101,13.0,7.0,19.0,1028.0,3.082180675273204,0.10098533561548778,0.3195506745715928,0.34583599260313874,2.1697813763806395
ID1192638,1192638,6,53.17603302001953,6.242061561261844,5.850027064321913,0.9561770684380567,0.0,0,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,47.88607594936709,48.0,28.0,64.0,3783.0,8.7221900063561,-1.0,-Infinity,0.2777671444172981,2.3869474601595178
ID1192622,1192622,6,25.894622802734375,6.205336770734043,5.895929133037447,0.8723145731726216,3.82174015045166,1,0.1,1,,0.06329113924050633,0.0,0.0,1.0,5.0,0.24504171031127586,23.72151898734177,24.0,12.0,31.0,1874.0,4.34102879470175,-0.2966002344665885,-0.21782221221994222,0.25697761944864694,2.2343313587225206
ID1192623,1192623,6,15.63730239868164,6.382361009470117,6.02325599165052,0.7405305482903057,7.64348030090332,2,0.1,1,,0.569620253164557,1.0,0.0,1.0,45.0,0.49829309426248175,16.139240506329113,16.0,8.0,21.0,1275.0,3.020163763666439,0.2313773183338401,0.42959595481819046,0.19499196830016946,1.7439512212784118
ID1192645,1192645,6,10.352046966552734,6.36324605073674,6.171540103099127,0.6339654166061719,11.46522045135498,3,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,9.518987341772151,10.0,5.0,13.0,752.0,1.9405309839932257,NaN,NaN,0.2779938819441821,2.1340600063352713
ID1192629,1192629,6,25.0609130859375,6.083205055484428,5.9479541985900575,0.9125101101601787,15.28696060180664,4,0.1,1,,1.2784810126582278,1.0,0.0,2.0,101.0,0.5047647042792722,19.59493670886076,20.0,11.0,28.0,1548.0,4.077829322460955,0.39417177914110424,1.4322028679380436,0.3314570098124712,2.39246104937127
ID1192641,1192641,6,11.782801628112793,6.172988608544839,5.975277229965705,1.0094166860939147,19.1087007522583,5,0.1,1,,0.02531645569620253,0.0,0.0,1.0,2.0,0.1580882214188629,10.316455696202532,11.0,5.0,14.0,815.0,2.066486574850574,-0.7242963813900057,-0.8414091602985129,0.28311375936150435,2.2030468829166407
ID1192626,1192626,8,55.03738021850586,7.123611046519102,6.570261553251215,0.8890379278603471,7.64348030090332,2,0.1,1,,1.8227848101265822,2.0,1.0,3.0,144.0,0.7117960971155111,51.037974683544306,50.0,28.0,69.0,4032.0,9.791994425032302,0.28264446451325576,1.1286102423680062,0.2863711672494325,2.320680017603304
ID1192646,1192646,8,22.713647842407227,6.908707372871111,6.549040334797295,0.7346450876707464,11.46522045135498,3,0.1,1,,0.10126582278481013,0.0,0.0,1.0,8.0,0.3036080768519887,23.88607594936709,25.0,11.0,31.0,1887.0,5.12657065806241,-0.35164340387212967,-0.3617996249152865,0.20064157229397445,1.5572394694363976
ID1192631,1192631,8,25.636253356933594,7.033469020343729,6.664447150857317,0.9175203763703103,15.28696060180664,4,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,20.17721518987342,20.0,10.0,31.0,1594.0,5.516314948128486,-1.0,-Infinity,0.3661718666301618,1.9607481045714903
ID1192619,1192619,9,21.598236083984375,6.588860067224528,6.229661517926749,0.7945461344331192,3.82174015045166,1,0.1,1,,1.1645569620253164,1.0,0.0,2.0,92.0,0.40605606998312377,20.126582278481013,21.0,11.0,27.0,1590.0,4.007579641090358,0.32202375012473805,1.3971832506448516,0.27882894657470897,2.1899957242254913
ID1192625,1192625,9,49.47854995727539,6.653153412631374,6.195321642782559,0.8819903565536341,7.64348030090332,2,0.1,1,,0.3037974683544304,0.0,0.0,1.0,24.0,0.46283492044491625,43.21518987341772,44.0,25.0,59.0,3414.0,8.44995962071364,0.06508875739644973,0.0802247195437856,0.2874719127606417,2.2838598138911816
ID1192647,1192647,9,31.96048927307129,6.664127170283391,6.365239919540141,0.8329550265185107,11.46522045135498,3,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,30.544303797468356,31.0,14.0,41.0,2413.0,6.71354823903172,NaN,NaN,0.238704599154975,1.7534813419235957
ID1192630,1192630,9,17.78907012939453,6.6958480412318,6.408570692616412,0.8911012294462525,15.28696060180664,4,0.1,1,,0.10126582278481013,0.0,0.0,1.0,8.0,0.3036080768519887,16.265822784810126,17.0,9.0,22.0,1285.0,3.323223877885917,0.09714285714285716,0.05906459945800133,0.2981364193771976,2.2482320225499315
