LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
ID250962,250962,1,33.80684280395508,2.283622067556623,1.9417717126650518,1.2543797299826787,26.75218939781189,7,0.1,1,,32.278481012658226,33.0,21.0,43.0,2550.0,5.493438297620451,0.0,0.0,0.0,0.0,0.0,0.0,0.27967525800859944,2.568343504345044,-1.0,-Infinity
ID250968,250968,1,33.594032287597656,2.3136039313036343,1.882475830183048,1.2160349883629697,30.573930740356445,8,0.1,1,,29.759493670886076,30.0,18.0,41.0,2351.0,5.503414301241844,0.0,0.0,0.0,0.0,0.0,0.0,0.2969911417632036,2.476451411672778,-1.0,-Infinity
ID250971,250971,1,31.949832916259766,2.262795364239184,1.9368943640641978,1.2835772977410498,34.395672082901,9,0.1,1,,29.367088607594937,29.0,18.0,40.0,2320.0,5.542787448313011,0.0,0.0,0.0,0.0,0.0,0.0,0.3036627272180958,2.468248624732621,NaN,NaN
ID250981,250981,1,21.970273971557617,2.436450803533728,1.617909567253488,1.264520437850631,38.21741342544556,10,0.1,1,,22.367088607594937,22.0,14.0,30.0,1767.0,4.042014016868431,0.012658227848101266,0.0,0.0,1.0,1.0,0.1125087900926024,0.27993239368605316,2.42051492979275,1.0,0.11250879009260238
ID250973,250973,1,26.17463493347168,2.6790174253748176,1.5924851109853906,1.3675029573939839,42.03915476799011,11,0.1,1,,23.40506329113924,23.0,14.0,32.0,1849.0,4.740764266368475,0.0,0.0,0.0,0.0,0.0,0.0,0.3054362780043479,2.310236261072551,-1.0,-Infinity
ID250975,250975,1,17.799230575561523,2.751165961096318,1.587898892314671,1.4312763449497605,45.86089611053467,12,0.1,1,,13.848101265822784,14.0,7.0,21.0,1094.0,3.515856417515955,0.02531645569620253,0.0,0.0,1.0,2.0,0.1580882214188629,0.36896878943032624,2.123172008760103,-0.7017398508699254,-0.7535538554299132
ID250977,250977,1,8.998002052307129,2.800327148451297,1.404916282825298,1.533146684763999,49.682637453079224,13,0.1,1,,8.987341772151899,9.0,4.0,12.0,710.0,1.964385927968826,0.0,0.0,0.0,0.0,0.0,0.0,0.28455766688947076,2.0269877522048367,-1.0,-Infinity
ID250979,250979,1,12.676989555358887,2.762539597579522,1.4755328539745705,1.456655435432538,53.50437879562378,14,0.1,1,,10.49367088607595,11.0,5.0,16.0,829.0,2.7356779393289803,0.0,0.0,0.0,0.0,0.0,0.0,0.3406345598375642,1.9492644577427245,NaN,NaN
ID250983,250983,1,20.144460678100586,2.6617460180151844,1.6804714039304356,1.5365690759725885,57.326120138168335,15,0.1,1,,17.772151898734176,18.0,9.0,26.0,1404.0,4.434565185774967,0.05063291139240506,0.0,0.0,1.0,4.0,0.2206478908203439,0.34510495326170115,2.0564302787134996,-0.4141578519121236,-0.324450465235159
ID250985,250985,1,22.050090789794922,2.4468818500712435,1.5200541751120218,1.51561113249563,61.14786148071289,16,0.1,1,,15.708860759493671,16.0,8.0,23.0,1241.0,3.8469165099088993,0.0379746835443038,0.0,0.0,1.0,3.0,0.192356371638255,0.3739211462259146,2.2226963866088236,-0.35924058142984283,-0.2213644999050474
ID250991,250991,1,11.99330997467041,2.314039199290012,1.3968186973185674,1.3726502295350305,64.96960282325745,17,0.1,1,,10.164556962025317,10.0,6.0,14.0,803.0,2.1148460557833633,0.0,0.0,0.0,0.0,0.0,0.0,0.31692716993681413,2.3133290134401383,-1.0,-Infinity
ID250987,250987,1,16.93757438659668,2.178377183475378,1.355389014316692,1.4568823075298023,68.791344165802,18,0.1,1,,15.329113924050633,15.0,9.0,21.0,1211.0,3.237288826841588,0.0,0.0,0.0,0.0,0.0,0.0,0.309639500669149,2.2390829969802306,NaN,NaN
ID250989,250989,1,14.710615158081055,2.1284273312373028,1.3406091036227348,1.4533584255463081,72.61308550834656,19,0.1,1,,12.974683544303797,13.0,9.0,18.0,1025.0,2.5367791184901756,0.0,0.0,0.0,0.0,0.0,0.0,0.3107789365995055,2.4253043070392977,NaN,NaN
ID250949,250949,2,174.0304412841797,6.473177879852054,5.574527553423087,2.8049976589749037,0.0,0,0.1,1,,157.59493670886076,154.0,84.0,230.0,12450.0,38.21683042692784,0.5569620253164557,1.0,0.0,2.0,44.0,0.5717009134476444,0.34319944593772067,2.1072868863819996,-0.20827710301394514,-0.5125721645543257
ID250954,250954,2,170.52455139160156,6.532902829798198,5.597637318398571,2.811299409975039,3.8217413425445557,1,0.1,1,,148.0,152.0,69.0,217.0,11692.0,37.71281493413625,2.2151898734177213,1.0,0.0,10.0,175.0,2.4214367745678333,0.3489290596992253,2.0302559435138146,-0.14957951431541153,-0.32181495681042543
ID250957,250957,2,234.2427520751953,6.545046937204893,5.460011184420757,2.6046951999413523,7.643482685089111,2,0.1,1,,188.67088607594937,192.0,84.0,286.0,14905.0,51.97527062841628,0.0,0.0,0.0,0.0,0.0,0.0,0.36292094547973325,1.9332120486227542,-1.0,-Infinity
ID250944,250944,2,171.52154541015625,6.646079398445944,5.406250559243889,2.6100477122240964,11.465224027633667,3,0.1,1,,149.63291139240508,148.0,79.0,220.0,11821.0,37.586200828191934,1.481012658227848,1.0,0.0,5.0,117.0,1.319097977481843,0.3479456116127892,2.055264335232569,0.028119507908611598,0.0614151940271345
ID250959,250959,2,243.63406372070312,6.73030899043959,5.377270319240577,2.332213010896474,15.286965370178223,4,0.1,1,,188.32911392405063,184.0,101.0,284.0,14878.0,47.513755503278375,11.746835443037975,11.0,4.0,20.0,928.0,4.4360653460724775,0.36914792903492233,2.137362387972964,0.2032848292753206,0.8947247967783544
ID250966,250966,2,184.46517944335938,6.624574352287089,5.414832296098382,2.113830476426983,19.10870671272278,5,0.1,1,,150.1772151898734,152.0,72.0,227.0,11864.0,39.94700319098141,0.5569620253164557,1.0,0.0,1.0,44.0,0.49991885092862237,0.3611434007392045,1.9949207127696043,0.008820813298092462,0.019482768205562273
ID250961,250961,2,133.4698944091797,6.608862794172714,5.347749557216751,2.069082000762957,22.930448055267334,6,0.1,1,,130.9493670886076,129.0,83.0,179.0,10345.0,24.674755465588614,11.215189873417721,10.0,1.0,30.0,886.0,8.131406170499645,0.2931537367497055,2.406167282736778,0.19337537484730172,0.4469871805258537
ID250964,250964,2,90.4925537109375,6.253945899334655,5.5131809141364885,1.937126653394587,26.75218939781189,7,0.1,1,,83.78481012658227,82.0,52.0,116.0,6619.0,15.764021748724373,6.556962025316456,4.0,0.0,30.0,518.0,6.6809081899191805,0.30034644581303166,2.4552271741288783,-0.0652397303190556,-0.13699637397903508
ID250970,250970,2,73.00041198730469,6.158588463416029,5.640134938241749,1.6565392634907858,30.573930740356445,8,0.1,1,,67.15189873417721,67.0,39.0,93.0,5305.0,13.81757391558629,0.8860759493670886,0.0,0.0,6.0,70.0,1.467488188675238,0.30586847638421166,2.2766264527992575,-0.41415785191212373,-0.8537124517865907
ID250972,250972,2,73.67584991455078,6.126460057177554,5.72292248340476,1.6828043505976513,34.395672082901,9,0.1,1,,65.62025316455696,66.0,37.0,93.0,5184.0,13.891801490556748,0.3291139240506329,0.0,0.0,1.0,26.0,0.4728939542678912,0.3166369121003902,2.2719817766384383,-0.3551720574558231,-0.7666681701975198
ID250982,250982,2,84.1549072265625,6.399294992252808,5.420973423725571,2.011927637895682,38.21741342544556,10,0.1,1,,80.82278481012658,82.0,47.0,111.0,6385.0,16.078142109207423,3.7974683544303796,4.0,1.0,8.0,300.0,1.897229740460624,0.2963564015704489,2.2983588597914038,0.11141412010476108,0.40129944575632703
ID250974,250974,2,138.00904846191406,6.5392148082470625,5.387912429685446,2.0970284908664096,42.03915476799011,11,0.1,1,,127.16455696202532,124.0,78.0,179.0,10046.0,25.99971912064596,2.8987341772151898,2.0,1.0,8.0,229.0,1.6609769808749384,0.31320785958113845,2.33306371984232,0.025826079923349225,0.08787382433230823
ID250976,250976,2,79.88500213623047,6.639308245431249,5.406737799290336,2.1443349528863487,45.86089611053467,12,0.1,1,,71.21518987341773,69.0,36.0,106.0,5626.0,17.801376269234648,0.6835443037974683,1.0,0.0,2.0,54.0,0.7079095950803889,0.3459236229412275,2.0564059759441435,-0.19854881266490762,-0.4784197315284223
ID250978,250978,2,77.8958969116211,6.626280868322738,5.2299844939522915,2.525664255722977,49.682637453079224,13,0.1,1,,67.89873417721519,68.0,32.0,100.0,5364.0,17.507943205877357,4.949367088607595,3.0,0.0,25.0,391.0,5.505006425803127,0.34680576164263655,1.9972750774014925,-0.22392832529290146,-0.5188347198943134
ID250980,250980,2,65.97769927978516,6.712504082086535,5.207663532473176,2.6007616194245786,53.50437879562378,14,0.1,1,,58.063291139240505,60.0,25.0,86.0,4587.0,15.899799847274242,17.354430379746834,13.0,2.0,56.0,1371.0,13.076734061295062,0.3447587171484587,1.8724527829624025,0.08187256279468397,0.20086457288624587
ID250984,250984,2,150.31536865234375,6.718899839909183,5.4090007978885355,2.214989063475931,57.326120138168335,15,0.1,1,,112.53164556962025,111.0,52.0,167.0,8890.0,29.112000980755994,32.0,27.0,4.0,90.0,2528.0,22.59453076549324,0.36548215228556347,2.0692489995027903,0.17683113699049954,0.4256192246910216
ID250986,250986,2,95.02096557617188,6.663382312968777,5.130044167845632,2.26023804666786,61.14786148071289,16,0.1,1,,85.26582278481013,85.0,47.0,125.0,6736.0,21.11671403922367,3.8860759493670884,3.0,1.0,11.0,307.0,2.2982007553968073,0.345367310752242,2.0730940341668163,-0.012358917991474786,-0.042318924375017226
ID250992,250992,2,81.01509857177734,6.508508171752863,4.97668293566387,2.5386097599977573,64.96960282325745,17,0.1,1,,67.48101265822785,66.0,38.0,98.0,5331.0,15.718567135955176,0.34177215189873417,0.0,0.0,2.0,27.0,0.5748149300687354,0.3520552838128303,2.2357078393585694,-0.11495561119963582,-0.15445563260892484
ID250988,250988,2,59.49834442138672,6.307476676246495,5.0669316021755,2.5570722940486452,68.791344165802,18,0.1,1,,56.58227848101266,58.0,29.0,80.0,4470.0,12.396864362572428,0.25316455696202533,0.0,0.0,3.0,20.0,0.6090841049746857,0.3045064325494297,2.1308301068532933,-0.4528459609392811,-0.6880128078167687
ID250990,250990,2,47.02952194213867,5.958202045751988,5.297774028827597,2.986108377865025,72.61308550834656,19,0.1,1,,44.822784810126585,45.0,24.0,62.0,3541.0,9.27328599640108,0.21518987341772153,0.0,0.0,1.0,17.0,0.41357993292926903,0.30129602861552784,2.2382700319514863,-0.3277310924369748,-0.5073024822463049
