LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID507105,507105,24,57.20088577270508,4.669795154845158,1.0475242765373571,3.970652162208623,57.33864068984985,15,0.1,1,,1.240506329113924,1.0,0.0,3.0,98.0,0.7547319081399412,24.481012658227847,27.0,9.0,39.0,1934.0,9.406572660527662,0.07019353273069223,0.21561106610318828,0.18391552205685424,0.8085849046959032
ID507117,507117,24,31.863420486450195,4.734337375507064,1.1114181585857215,3.9707039339588235,61.161216735839844,16,0.1,1,,0.08860759493670886,0.0,0.0,1.0,7.0,0.2859923532114514,15.734177215189874,17.0,5.0,27.0,1243.0,6.519613133007939,-0.5504014272970562,-0.7585795850228345,0.17769516728624538,0.728274210020213
ID507095,507095,25,26.66445541381836,4.69920716102164,2.2280476442487362,2.8610497420438055,53.51606464385986,14,0.1,1,,1.7468354430379747,2.0,0.0,3.0,138.0,0.823817792127071,21.79746835443038,22.0,12.0,31.0,1722.0,4.504640760415415,0.3584348468069399,1.1189797693708767,0.32708097630105504,2.3852491570630225
ID507102,507102,25,21.02324867248535,4.645264318371431,2.1774193223795497,2.9493208723269637,57.33864068984985,15,0.1,1,,0.9240506329113924,1.0,0.0,2.0,73.0,0.3110013561984686,19.17721518987342,19.0,11.0,27.0,1515.0,4.113017152179808,0.15374484151374132,0.791870679099075,0.31340825106470593,2.225182840539079
ID507113,507113,25,29.06878662109375,4.622475971132856,2.127001150603646,3.0703423124994025,61.161216735839844,16,0.1,1,,1.3924050632911393,1.0,0.0,3.0,110.0,0.7912619184339514,23.0,23.0,12.0,34.0,1817.0,5.5331170794936755,0.20748273391166475,0.6047506688421445,0.34974325535903494,2.1542006563748997
ID507124,507124,25,23.334716796875,4.67088246166479,2.1013220945962017,2.9443818317725006,64.98379278182983,17,0.1,1,,1.1898734177215189,1.0,0.0,2.0,94.0,0.5082889690709357,19.088607594936708,19.0,10.0,28.0,1508.0,4.660774320552441,0.30724508913912657,1.1003934694634425,0.3538154613466334,2.140737954169591
ID507106,507106,27,33.607200622558594,4.58063731615597,1.5555938417963497,3.9717020850255103,57.33864068984985,15,0.1,1,,0.05063291139240506,0.0,0.0,1.0,4.0,0.2206478908203439,13.91139240506329,15.0,5.0,22.0,1099.0,5.406998962450573,-0.6780324203465624,-0.9664990528738899,0.14548107657386386,0.6535260413077644
ID507118,507118,27,41.69462203979492,4.703452534170118,1.4880203398547325,3.971023799709345,61.161216735839844,16,0.1,1,,0.810126582278481,1.0,0.0,3.0,64.0,0.8176882574279795,17.9873417721519,20.0,6.0,29.0,1421.0,7.033789639261793,-0.015784190179200776,-0.03177803838636977,0.1683840163714455,0.7370939792447718
ID507128,507128,27,50.58417510986328,4.804994280659631,1.517024489529628,3.969790617901038,64.98379278182983,17,0.1,1,,1.4936708860759493,1.0,0.0,5.0,118.0,1.3192209989768628,21.924050632911392,24.0,8.0,33.0,1732.0,8.200644364768138,0.06720261273709331,0.14259576724922418,0.15098139475641884,0.7013873733386555
ID507137,507137,27,49.64136505126953,4.75551750508394,1.4763991782364696,3.9709429757896895,68.80636882781982,18,0.1,1,,0.21518987341772153,0.0,0.0,1.0,17.0,0.41357993292926903,20.582278481012658,23.0,8.0,32.0,1626.0,7.91397270482633,-0.35028398534954086,-0.5610338663219987,0.16773177438933767,0.7471385430685497
ID507110,507110,27,103.62116241455078,4.824088305387329,1.4885550420476956,3.970533011984687,72.62894487380981,19,0.1,1,,5.822784810126582,6.0,3.0,8.0,460.0,1.0096901488523038,47.74683544303797,51.0,17.0,82.0,3772.0,19.36522680187243,0.14508963299738964,1.4614013908936367,0.1945891950167388,0.8032525999058926
