LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID708965,708965,1,144.7281951904297,1.128644023022077,1.435484559786644,2.510950816245246,64.98381304740906,17,0.1,1,,3.1772151898734178,3.0,2.0,5.0,251.0,0.8283362018866816,115.46835443037975,112.0,67.0,174.0,9122.0,27.960519529965623,0.33170235656492714,1.9107830151862664,0.3641886763765701,2.2049550151469908
ID708973,708973,1,153.22837829589844,1.0959044872526758,1.4244335711877716,2.5668940557586755,68.80639028549194,18,0.1,1,,2.5569620253164556,2.0,1.0,5.0,202.0,1.2784890465425112,123.0886075949367,125.0,62.0,182.0,9724.0,30.843355213998105,0.27273045487162434,0.8571453288308687,0.3532644338406567,2.0835478873508215
ID708978,708978,1,112.96748352050781,1.0824470386588716,1.452906830033853,2.4984996720374055,72.62896752357483,19,0.1,1,,0.9367088607594937,1.0,0.0,2.0,74.0,0.33365774541335974,94.0,96.0,45.0,136.0,7426.0,23.753002509264554,0.4222032405306569,1.6668376887667766,0.33921681144507987,2.00477579311799
ID708867,708867,2,21.47972297668457,3.5056145587592744,3.0548665684931278,2.8395367237887466,0.0,0,0.1,1,,74.26582278481013,62.0,11.0,184.0,5867.0,46.80091738657056,19.17721518987342,19.0,11.0,27.0,1515.0,4.043860473609683,0.13074363852308216,0.36696195453364233,0.3271687553230321,2.338110582537325
ID708856,708856,2,35.55580520629883,3.5411626039644433,3.086909531212861,2.829773266833489,3.8225772380828857,1,0.1,1,,56.265822784810126,41.0,7.0,164.0,4445.0,39.53729458494091,30.088607594936708,31.0,15.0,43.0,2377.0,6.469236616118335,0.08485451037991264,0.22262357574849712,0.3276908695264287,2.295865395743923
ID708874,708874,2,25.381092071533203,3.634030400886,3.1210151036949685,2.791204576585137,7.6451544761657715,2,0.1,1,,89.13924050632912,84.0,22.0,161.0,7042.0,39.86989551838007,23.29113924050633,23.0,13.0,33.0,1840.0,4.822893850765133,0.2305410192474688,0.8377336128719632,0.31590317860942174,2.3186921075194076
ID708884,708884,2,21.793521881103516,3.5191281355241206,3.050648502206031,2.6536823971417833,11.467731714248657,3,0.1,1,,16.924050632911392,12.0,1.0,70.0,1337.0,16.172762915009166,18.303797468354432,19.0,8.0,26.0,1446.0,4.403828259942755,-0.09143848965711865,-0.2106322179176169,0.33288610194315216,2.0760769534101144
ID708847,708847,2,22.59400177001953,3.435422075128308,2.96873421122669,2.8275674010921192,15.290308952331543,4,0.1,1,,3.5569620253164556,2.0,0.0,16.0,281.0,3.334923346841523,19.0,19.0,11.0,26.0,1501.0,3.7927055494218616,-0.3110939346165764,-0.963285234777736,0.29692832764505117,2.2938769927252007
ID708890,708890,2,43.65482711791992,3.3071530765359394,3.0847217821243706,2.6399740430278915,19.11288619041443,5,0.1,1,,8.367088607594937,5.0,0.0,43.0,661.0,8.598117288238424,42.41772151898734,42.0,22.0,60.0,3351.0,9.8118290656616,-0.16132863645414988,-0.3743869030397566,0.3263378711483362,2.12735840941145
ID708897,708897,2,99.75004577636719,3.274308263807314,3.1034222200721313,2.521930234991578,22.935463428497314,6,0.1,1,,30.88607594936709,28.0,6.0,71.0,2440.0,16.787500953106985,83.81012658227849,84.0,44.0,121.0,6621.0,19.440293833755334,0.235169424494574,0.7005852736639984,0.33883044154735364,2.182129450107955
