LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID28589031,28589031,0,12.838569641113281,3.716710899108753,4.887116791723635,2.209605989415239,0.0,0,0.115,1,,87.82962962962964,87.0,38.0,134.0,11857.0,23.74853985794054,0.3089751163552334,1.7459276703545388
ID28589017,28589017,0,8.672454833984375,3.7085162857995613,4.878447776482416,2.3502345005385297,3.821744918823242,1,0.115,1,,56.19259259259259,56.0,23.0,90.0,7586.0,16.89586026145374,0.3188449227069113,1.6081054746943728
ID28589021,28589021,0,5.630134582519531,3.788701665895055,4.9885376460058595,2.5818685992454613,7.643489837646484,2,0.115,1,,34.72592592592593,34.0,14.0,56.0,4688.0,10.447044593603529,0.3376116940061461,1.6779453264088884
ID28589029,28589029,0,2.4563980102539062,3.79763313585774,4.968973549706331,2.6617512991406898,11.465234756469727,3,0.115,1,,18.214814814814815,18.0,8.0,27.0,2459.0,4.469440489182742,0.27794955094088325,1.7727760014442275
ID28589010,28589010,0,4.532360076904297,3.8174111978785183,4.805102704489395,2.3094839184854354,15.286979675292969,4,0.115,1,,28.82962962962963,29.0,11.0,46.0,3892.0,8.855001740934405,0.32915962099226137,1.6125374968783994
ID28589012,28589012,0,4.9016571044921875,4.05838423677063,4.733644758110914,2.3997576654953234,19.10872459411621,5,0.115,1,,30.725925925925925,30.0,10.0,49.0,4148.0,9.749419905919263,0.33218087674034646,1.5716926817897643
ID28589024,28589024,0,3.0083799362182617,4.058302525494192,4.629726388396155,2.3500327045486857,22.930469512939453,6,0.115,1,,15.851851851851851,15.0,5.0,29.0,2140.0,6.111548303372517,0.37650593585307335,1.4189022941611604
ID28589014,28589014,0,2.8420944213867188,4.196052058917464,4.746417862956789,2.418924703322081,26.752214431762695,7,0.115,1,,15.755555555555556,15.0,5.0,28.0,2127.0,5.789164694556247,0.3648535956168312,1.4550582328066288
ID28589036,28589036,0,2.2925500869750977,4.040663141560148,4.722225995242067,2.464470347526095,30.573959350585938,8,0.115,1,,13.088888888888889,12.0,5.0,22.0,1767.0,4.383596742175309,0.35925405137739824,1.578349654404007
ID28589040,28589040,0,1.1644926071166992,4.07284492911114,4.737994343640923,2.6692345507168542,34.39570426940918,9,0.115,1,,6.148148148148148,6.0,2.0,11.0,830.0,2.3956381959611575,0.3779753152804967,1.4079106394737657
ID28589038,28589038,0,2.0080299377441406,3.8546773074403533,4.634974959343062,1.887524698573482,38.21744918823242,10,0.115,1,,11.911111111111111,12.0,5.0,20.0,1608.0,4.167154200333034,0.34399935029338313,1.4631918176768175
ID28589042,28589042,0,2.3345470428466797,3.7732950754025993,4.8224029565552,2.2409272672769855,42.039194107055664,11,0.115,1,,12.333333333333334,12.0,3.0,22.0,1665.0,4.653677730345155,0.38145264908170207,1.4635878377316076
ID28589045,28589045,0,2.6849822998046875,3.75343172705141,4.8848832856850075,2.426988025894975,45.860939025878906,12,0.115,1,,14.488888888888889,14.0,5.0,26.0,1956.0,5.292724754168037,0.3678282952682674,1.4723101947533928
ID28589053,28589053,0,1.0228724479675293,3.5563068847292763,4.96280798147271,2.341211766953458,53.50442886352539,14,0.115,1,,6.7555555555555555,7.0,2.0,11.0,912.0,2.06414546905322,0.31588470587204437,1.5713087353554518
ID28589058,28589058,0,2.113494873046875,3.6455693415070716,5.024311807360817,2.4210910060852138,57.32617378234863,15,0.115,1,,14.088888888888889,14.0,4.0,22.0,1902.0,4.316692118482758,0.31208774175169296,1.5526354506680111
ID28589056,28589056,0,1.4869270324707031,3.6576435399074962,5.057681712738751,2.550985114485758,61.147918701171875,16,0.115,1,,10.4,10.0,4.0,16.0,1404.0,2.813082443836456,0.3008887650976123,1.7101991392502403
ID28589060,28589060,0,1.5111007690429688,3.811485443504482,5.08790298868959,2.723760987656591,64.96966361999512,17,0.115,1,,10.962962962962964,11.0,4.0,16.0,1480.0,2.9659948556416342,0.28857830221102077,1.6555427851385611
ID28589032,28589032,1,4.365428924560547,2.953531724195561,6.410718289176484,2.418932639788593,0.0,0,0.115,1,,29.28148148148148,29.0,14.0,45.0,3953.0,8.149399622471819,0.31261504728596795,1.7114725047788293
ID28589018,28589018,1,2.9352149963378906,2.979609012846729,6.467296047737369,2.409136442767137,3.821744918823242,1,0.115,1,,19.807407407407407,20.0,9.0,30.0,2674.0,5.545599702838624,0.31121628543181246,1.6954972611887917
ID28589020,28589020,1,2.2102108001708984,2.949191851169135,6.519506671712552,2.3825956572151927,7.643489837646484,2,0.115,1,,16.22962962962963,16.0,7.0,24.0,2191.0,3.926452085688184,0.2853156187209949,1.835076036688998
ID28589028,28589028,1,2.3881731033325195,2.9603336230745994,6.435180606799369,2.2161841081172127,11.465234756469727,3,0.115,1,,15.962962962962964,16.0,7.0,25.0,2155.0,4.581610561193403,0.3169503686476323,1.6770545277948972
ID28589009,28589009,1,1.845545768737793,2.951084761519748,6.379187937903686,2.2035999566535955,15.286979675292969,4,0.115,1,,12.192592592592593,12.0,4.0,19.0,1646.0,3.5439591156470134,0.3214233768513155,1.6736815509991663
