LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID27212881,27212881,4,26.580657958984375,5.953466582108678,4.13775423749793,3.5833960092025166,0.0,0,0.115,1,,151.24444444444444,150.0,58.0,257.0,20418.0,53.18392006268277,0.35941707222450553,1.5037480046780036
ID27212847,27212847,4,21.189414978027344,5.884505506579405,4.138180975503283,3.724337546906951,3.8217451572418213,1,0.115,1,,122.58518518518518,119.0,47.0,209.0,16549.0,43.45891612573487,0.35384983790644287,1.4744756202685372
ID27212905,27212905,4,17.291908264160156,5.842660886574387,4.146446643476799,3.8209135899071627,7.643490314483643,2,0.115,1,,101.82962962962964,98.0,33.0,173.0,13747.0,37.8481925948601,0.34910148212042996,1.3924066477329229
ID27212919,27212919,4,19.803558349609375,5.9348953031697915,4.33405009448099,3.720304100080191,11.465235471725464,3,0.115,1,,114.34814814814816,111.0,33.0,194.0,15437.0,42.999534624090245,0.3562218249567304,1.3969638612733801
ID27212891,27212891,4,17.850723266601562,5.966726923117262,4.405840327272995,3.7405319611000523,15.286980628967285,4,0.115,1,,101.05925925925926,100.0,37.0,173.0,13643.0,36.24332423614056,0.3616006405115688,1.481008414581833
ID27212866,27212866,4,13.147445678710938,5.894472456369759,4.317503546869254,3.7705874315592447,19.108725786209106,5,0.115,1,,79.48148148148148,79.0,30.0,132.0,10730.0,26.410324714402446,0.34114225388016023,1.531027096951122
ID27212899,27212899,4,22.836196899414062,5.893491322526975,4.248195578974079,3.7542601434569507,22.930470943450928,6,0.115,1,,146.25185185185185,141.0,62.0,235.0,19744.0,44.273019734323505,0.32713935884717077,1.6285777368175127
ID27212861,27212861,4,17.525070190429688,5.894865624733268,4.203873654623196,3.790860393720673,26.75221610069275,7,0.115,1,,114.60740740740741,112.0,45.0,183.0,15472.0,34.82881297686668,0.32170793144804594,1.6018811198297234
ID27212928,27212928,4,17.502586364746094,5.817143992097344,4.173232289897589,3.8042800786013418,30.57396125793457,8,0.115,1,,116.78518518518518,116.0,50.0,184.0,15766.0,33.68054161323676,0.31551611989493306,1.6632750043702977
ID27212930,27212930,4,10.609508514404297,5.836207969024072,4.079883316296105,3.8351256388231065,34.39570641517639,9,0.115,1,,59.91851851851852,58.0,18.0,105.0,8089.0,22.967222540430733,0.3595718877200456,1.3799588568644061
ID27212936,27212936,4,11.418617248535156,5.900863588702939,4.080334636519198,3.7104141348218507,38.21745157241821,10,0.115,1,,63.888888888888886,62.0,20.0,110.0,8625.0,24.22489981701222,0.36589423876821864,1.4129664155106685
ID27212944,27212944,4,10.407665252685547,5.869254154807911,4.119615784566081,3.695680825089307,42.039196729660034,11,0.115,1,,58.303703703703704,57.0,18.0,103.0,7871.0,22.915573168544064,0.3629893494165025,1.3551795375592495
ID27212958,27212958,4,9.903301239013672,5.919340794527754,4.1142280504291415,3.7333989771135343,45.860941886901855,12,0.115,1,,56.925925925925924,57.0,20.0,98.0,7685.0,21.102673534246307,0.35690274801766364,1.4190699008970489
ID27212951,27212951,4,6.644672393798828,5.910154989231896,4.092600460485807,3.587695563494806,49.68268704414368,13,0.115,1,,38.31111111111111,37.0,14.0,65.0,5172.0,13.401084087728425,0.35674396486971505,1.5033965437336612
ID27212966,27212966,4,9.92934799194336,5.955779444983596,4.154794829745467,3.785934289031254,53.5044322013855,14,0.115,1,,55.851851851851855,54.0,21.0,99.0,7540.0,20.206589186328614,0.3610033707557253,1.4663127712380601
ID27212972,27212972,4,5.3286590576171875,5.946105487367335,4.073723149545516,4.005814912248889,57.32617735862732,15,0.115,1,,35.13333333333333,34.0,15.0,56.0,4743.0,10.725753635282516,0.31624104474970804,1.5739985982942695
ID27212977,27212977,4,8.540382385253906,5.900293726816844,3.9943104249465686,3.8651656505829095,61.14792251586914,16,0.115,1,,51.148148148148145,51.0,16.0,86.0,6905.0,18.748340630461104,0.34592556130868946,1.4023573265885232
ID27212981,27212981,4,6.538700103759766,5.891582386620177,4.066309653591713,3.9154773505694345,64.96966767311096,17,0.115,1,,40.77037037037037,38.0,17.0,66.0,5504.0,13.077804337109212,0.3356004520155882,1.5666998315621492
ID27212986,27212986,4,4.442375183105469,5.946884616545582,4.210182072192189,3.8461423423707615,68.79141283035278,18,0.115,1,,33.851851851851855,35.0,16.0,50.0,4570.0,8.644313564003433,0.27369151523015905,1.6829801486768141
ID27212989,27212989,4,13.940620422363281,5.8854009344589135,4.043756632990321,3.8532778182057186,72.6131579875946,19,0.115,1,,90.82222222222222,87.0,43.0,145.0,12261.0,26.39280393407429,0.3236778320556436,1.6829346375464973
ID27212885,27212885,7,3.503082275390625,4.758052088149174,2.9111766065649554,4.1000000000000005,0.0,0,0.115,1,,23.703703703703702,23.0,10.0,36.0,3200.0,6.559798497626567,0.3168258067203265,1.7387931744592735
ID27212851,27212851,7,4.619384765625,4.789355062413314,2.8172676837725374,4.1000000000000005,3.8217451572418213,1,0.115,1,,25.503703703703703,24.0,7.0,45.0,3443.0,10.1267151295244,0.3720606053761376,1.3658564252538
ID27212906,27212906,7,1.9354743957519531,4.790575423031012,2.78605317858335,3.9326409512449767,7.643490314483643,2,0.115,1,,13.407407407407407,13.0,7.0,21.0,1810.0,3.758167813956048,0.29851797526812224,1.6402919541693504
